age,sex,edu_lvl,baseline_madrs,lh_caudalanteriorcingulate_thickness,lh_caudalmiddlefrontal_thickness,lh_inferiorparietal_thickness,lh_inferiortemporal_thickness,lh_isthmuscingulate_thickness,lh_lateraloccipital_thickness,lh_lateralorbitofrontal_thickness,lh_medialorbitofrontal_thickness,lh_middletemporal_thickness,lh_parahippocampal_thickness,lh_parsopercularis_thickness,lh_parstriangularis_thickness,lh_pericalcarine_thickness,lh_postcentral_thickness,lh_posteriorcingulate_thickness,lh_precuneus_thickness,lh_rostralanteriorcingulate_thickness,lh_superiorparietal_thickness,lh_supramarginal_thickness,lh_frontalpole_thickness,lh_temporalpole_thickness,lh_insula_thickness,rh_bankssts_thickness,rh_caudalmiddlefrontal_thickness,rh_fusiform_thickness,rh_lateralorbitofrontal_thickness,rh_lingual_thickness,rh_medialorbitofrontal_thickness,rh_parsopercularis_thickness,rh_parstriangularis_thickness,rh_posteriorcingulate_thickness,rh_precentral_thickness,rh_rostralanteriorcingulate_thickness,rh_superiorfrontal_thickness,rh_superiorparietal_thickness,rh_supramarginal_thickness,rh_frontalpole_thickness,rh_temporalpole_thickness,rh_transversetemporal_thickness,lh_superiorfrontal_thickness,rh_parsorbitalis_thickness,rh_middletemporal_thickness,rh_postcentral_thickness
-0.08734704505851282,0.6266614385350407,-0.19324446490095967,-0.17365469473100198,1.0706123343415272,0.33206820053925296,0.6994657267218635,0.5537912043829791,-0.3605403667266815,-0.17330579336882274,-0.9233274060610671,-0.9763313234466403,0.5548533197060083,-0.00259975755693749,-0.614942820503005,0.25813138200372426,1.242152451640383,0.7535295087342458,-0.6585009996520359,-0.2768878059570764,1.4041484696670021,0.10238936136048772,1.2333782224864507,-1.186225765650393,-1.1413452116551546,-0.4265814425793367,-0.6752817960912681,0.31042407395050103,0.6186394690989264,0.6824740100557888,-0.025097796950530323,0.5962281643830891,-0.3052495341621156,0.5370794328033779,-0.08275438245174654,0.6578475968639833,0.28501150516569645,0.6150715937351975,-0.25089089550448274,0.8083824578989929,-0.5299501793604456,0.43696764729133736,-0.43066101717948785,0.2307336863770352,-0.3899677514517287,0.09955754871903354,0.28757572044676194
-0.0496579380051602,0.0710754612812248,-0.11701062821010286,-0.22235989661390468,1.083094220793502,0.227153643771429,0.6419760961629912,0.4941152289502573,-1.145134056994491,-0.46850973437814386,-0.8237449340874652,-1.0565491621966718,0.43768562716575654,-0.7709374825170533,-0.24140568480006097,0.9988226367844847,0.7644518274051355,0.6259375561084446,-0.7662923832130448,-0.5360769120389478,1.1855872051140455,-0.07240560386427791,1.0119087798484803,-1.2768434910805755,-0.6947388022459405,-0.06348328064229197,-0.31744019080140173,0.302174286796428,0.38671138338640826,0.38280173523911765,-0.5153893101399974,0.34842380480105756,-0.0011914171463683642,0.7934132979369521,-0.5487883950581859,0.4948304506699302,0.6329485318703683,0.5982515466502198,-0.394607392862923,0.8723310951955959,-0.6375465617381068,0.791936176551911,-0.4070217203125666,0.14035453292030148,0.31548759023638256,0.02221880202067616,0.36295824803464
-0.025290566998793996,-0.059412849679167136,-0.07168705840080797,-0.13357192865071515,1.7696146165687958,0.26095734159923045,0.36051291977664246,0.5368354576444453,-0.2630211520939992,-0.368459183570209,-0.8283862712335732,-0.5772683643880435,0.5074853269941504,-0.19430362950493613,-0.661279908610418,0.4099658704299149,0.900865602237004,0.4499388392007566,-0.21998703342542872,-0.5418237076515301,1.608755886778614,-0.4527846751874967,0.8770984745160877,-1.390525950041492,-0.9541484324351104,-0.7828286709943617,-0.660339788462361,0.4480729309804721,0.389993264237197,0.6183950657486946,-0.537813526695959,0.5534555837143724,-0.20147326616456887,0.5699332071481499,-0.48696575722415275,0.8552786711235445,0.26904872312824585,0.4879733941470126,-0.6452989214968556,0.6886375184521146,-0.7864614666432838,0.26310920294917883,-0.9840997546606219,0.19741040262144224,0.1350953096578408,0.1776567116356306,0.1997205791065619
-0.058920588082541824,0.5245471972974184,-0.14582159792447943,-0.13955608383955215,1.1681360011073845,0.5928491352858911,0.491884598606402,0.48483092333589156,-0.41174115353359464,-0.11324912429673958,-0.9215071376548826,-0.40590733365995185,0.682063678233651,-0.23700745204868412,-0.09270115488857363,0.12362066800826826,0.8060908339294732,0.4883988697124144,-0.21057495536017398,-0.20390203550747282,1.172494633543374,-0.11938162244189753,0.7211599535815565,-1.6572018833874596,-1.2277203569772333,-0.4574534222038342,-0.7313510388139463,0.6591337348922061,0.5217273566431189,0.4559725509318013,-0.41077242249952745,0.15682126802514085,0.08609493085067028,0.4643909456664087,-0.1970783722757328,0.5317286165976193,0.2539268704203075,0.2957572089693129,-0.26406020666457813,0.8049490627372594,-0.3572119117386763,0.5693757592302989,-0.5291347475058836,0.14629253860011163,-0.47037120903467244,0.4426985626001483,0.25051988586017937
-0.05581066129405323,0.29285249625554893,-0.10767288374986025,-0.13056179074464938,1.3392920377530255,0.5253381303940908,0.6229369401508041,0.43913102294516426,-0.8376434551078146,-0.38767759082050124,-1.1667101911137172,-0.6510669041016321,0.8798782997799082,-0.04075514201418301,-0.40604551619025775,0.5553381006870594,0.9006912688962893,1.1728813896247878,-0.4941335665103767,-0.46894934589529386,1.4269945936122046,-0.28590647204294883,1.0560398381545741,-1.3035888618386025,-1.1058772692683696,-1.0977362263442716,-0.8988552332486246,0.26575379917574493,0.9331771860948365,0.340561676484169,-0.5151670102983888,0.2475476614327853,-0.3501160412720727,0.6380357710869045,-0.4625955070979077,0.8052290011266625,0.34599700937593575,0.18417499815684077,-0.33916733309526054,0.9667475680715637,-0.18869474941938327,0.4264735607824686,-0.8608323176763863,0.1867264274608271,0.05872432675692905,0.12299207702556608,0.640966048863642
-0.04723650020271612,0.024363758894507852,-0.06725821904088823,-0.13007163958673487,1.0603777105761991,0.5540995658091569,0.4481926420711458,0.5191964628204659,-1.0516970199221785,-0.040670669807644624,-1.1432810967566718,-0.5112745204409723,0.7203655189731678,-0.33915989018249554,-0.3749685946032763,0.4515227730357831,1.0208785721774705,0.8664994239753601,-0.3974934871857748,-0.19460734670028187,1.427552726909349,-0.16770171163780787,1.011195162579168,-1.3157111387483773,-0.9791628757277675,-0.5754594990735447,-1.2775268359567695,0.18136538073333394,0.6535909971557017,0.4476486420912381,-0.5825993497751136,0.5053937685364276,-0.46413585327630236,0.7144367503033129,-0.8685673007925778,0.7217611905393189,0.6492194144677171,0.3522903644172153,-0.2724875122258196,0.6607067048465731,-0.4789087425970721,0.5569526704963065,-0.6374560303495018,0.24359426682434066,-0.12910678318886415,0.1466581241646119,0.5121083472297044
-0.003549833084310315,0.6855149232292167,-0.10534009351590529,-0.16694053794205949,1.9423536235168284,0.7646131713020584,0.038861419547254895,0.5077652383497224,-0.9990247041385583,-0.32513018487139433,-0.8006617429369824,-0.5270299089027404,0.41857714240757454,-0.38422844002685397,0.039109211084245574,0.33473009120953057,0.7426800616230002,0.45842140984360985,-0.30806313657486306,-0.4004899722023917,0.8604229344737694,-0.5412755530385855,0.6755589123293295,-1.737088245345957,-0.4733207465139836,-0.8207521459664946,-1.4701017358506185,0.5511483238743421,0.8487965459569813,0.6239139071605334,-0.5694538880055462,0.2635450018348172,0.1260867759658949,0.4136753187746548,-0.45108321807770707,0.5374680933830073,0.226099629066103,0.6276590777999539,-0.6074764056071412,0.34958870882271337,-0.26714996250641476,0.9522641410332573,-0.8255991947200093,0.5420437039492005,-0.05969462739630996,-0.0006314008104597061,0.08402293964894215
-0.08651100588622349,0.24633816171671563,-0.2848107979739172,-0.246713473350864,0.7319657154716238,0.5977691978724509,0.8111667600212323,0.44832859088698973,-1.3010778081658088,-0.27663981376625424,-0.7999387409232748,-0.5863203245705461,0.7852815443458494,0.24301890341836818,-0.1788918308392914,0.3365411651640589,0.8573028496808998,0.4690724275583888,-0.34307002444734364,-0.01908054349384803,1.4246244876535314,0.015689048457677886,0.8644558534127599,-0.7955993017257448,-1.5124121804402761,0.3883555571474009,-0.4189174823310902,0.5705213660922182,0.28092277223120626,0.465086203136897,-0.30740966862441277,0.5317113473593047,-0.15723826658341872,0.5524520244716055,-0.6019703608072741,0.645503557295692,0.5672152606046681,0.44926996345482,-0.13133356286470918,0.539955468658335,-0.6935205737951778,0.7287358400802973,-0.09641163083887541,-0.037897020368711926,-0.016708138890200248,0.2748406244288996,0.1621417457982375
-0.05696054852474846,0.5837405275054866,-0.13063184759705931,-0.13987501908316427,1.4713638170420922,0.6306482086975966,0.4497570218693889,0.4589365276308491,-0.4546240742519303,-0.4629490658636578,-1.0640401413721126,-0.7033561639237067,0.5152448071222407,-0.26716124325459145,-0.3466308776780412,0.10118240075603561,0.7444948572102174,0.5825952485865328,-0.5380230272891914,-0.31511940124266064,1.7445760814265143,-0.20323370793130677,0.9708497900690416,-1.0870897708107423,-0.8952443567796617,-0.014921626213141193,-1.3788607183744925,0.46124420051800835,0.6372861453152909,0.5577125771767897,-0.7046527362698761,0.43009147855777263,-0.2660166524782355,0.39634392805144164,-0.35799717880972864,0.5999655362369888,0.019250777507102787,0.4607577918142338,-0.1917316519597898,0.8474923940901626,-0.43836192053351924,0.3502009507511957,-0.30532134424124624,0.22291106647234546,-0.07778967887868514,0.09095210903238642,0.28532069405893845
-0.04193454462085484,0.12822962119958603,-0.19844447254603617,-0.13250364945444545,0.9167506859606869,0.37655912390589114,0.5609268413485891,0.3746965112073457,-1.0229788593195452,-0.510350234855683,-0.9309961734296233,-1.0072902604352139,0.6288087365064943,-0.1384562649891185,-0.3553487299980373,0.5499751180923531,0.939826733847127,0.42303587264368164,-0.5796977641043062,-0.4235200150239047,1.3360367088165446,-0.08609607559026308,0.827453065587147,-1.3118569918800649,-1.495953719496367,-0.028794620302955033,-0.6829518557744255,0.2644478192979282,0.599166895988705,0.5808617655570741,-0.5871105364933759,0.5377587580802017,0.10269040863577812,0.89053648409774,-0.12777703292390474,0.6986568885044114,0.6254887141119745,0.5000757734513981,-0.0915268963873696,0.44201241415829967,-0.6525156333911147,0.5260495931284337,-0.02852997317450092,-0.09739034960750095,0.003483337304898248,0.3583990239182977,0.08287711689552026
-0.04288207743465578,0.07941261963054215,-0.017200932568065583,-0.1751052153165219,1.5325970675352665,0.7004630750948999,0.2782628106487638,0.38620567245062365,-0.40870303217852477,-0.2941421303308027,-0.7969020972252843,-0.7840100645308592,0.22741136011143276,0.040836734696467654,-0.5426461885276627,0.4340160517825659,0.4741797410244088,0.8878994207040103,-0.6591374485693873,-0.32678922207655153,1.2751721079574787,-0.18479586545522902,0.8517911245335912,-0.5847937224089665,-0.6801815859405295,-0.9225196876975529,-1.2118518974950763,0.19252384447711704,0.7184625304631912,0.3530115471550139,-0.5401482138699337,0.11808062345949091,-0.18713603785073604,0.8179472160929576,-0.413097682806234,0.506473789898466,-0.07592797284164507,0.38481839096470966,-0.4007310415037826,0.5401553850991416,-0.46757541979817174,0.9919914354539281,-0.4498146892273347,0.3827169091895989,-0.1118747081758622,-0.03162633457794848,0.2731285728591453
-0.02524095536944471,0.6756488560012838,-0.06349116398272427,-0.1486536389938622,1.5741399129570097,0.040131707803058705,0.6182503816508328,0.17967253761796512,-0.5765093662130436,1.5041795683844576e-09,-1.1580466231964863,-0.6323041005768447,0.4016259197456039,-0.028498811800727584,-0.426059384216299,0.17275144071888907,0.8665616493960274,0.6031733936857363,-0.6652824315769765,-0.41815866079316166,1.6578466604077113,-0.4067744318763356,1.1063644958543977,-1.1812704177771256,-1.2463244889862475,-0.8250898182744014,-1.1613469210848482,0.1041297185897656,0.7317521870372573,0.6091574872930808,-0.5117514927289573,0.29640826676982246,0.14381335430090547,0.4104173144887542,-0.4465267077548971,0.7605150505333231,0.34008459831605287,0.18100487980974245,-0.49795563672497833,0.8472514031533451,0.06894920799131947,0.5751136159028597,-0.5304535415766918,0.05217160280197487,0.007044219429091141,0.3345457342455125,0.10545193647586416
-0.0578106792957625,-0.056650920236514926,-0.16447728580573476,-0.17003433964339468,1.3584346133507437,0.5566311837920644,0.27570221459379984,0.614152929956471,-1.012482832163127,-0.554760962019899,-0.9427270395213603,-1.0098975820111904,0.5730550030035059,-0.1650829546430951,-0.33063795575346283,0.46137159597246674,0.9338400479432588,0.7190772663781942,-0.4061066092208994,-0.4059425451942253,1.6842380133103487,-0.3867334010280764,1.0188356182166882,-1.044491584552797,-0.9810642986981205,-0.274036239586639,-0.38838489331424686,0.1335662529421626,0.26521765432700284,0.345218960018724,-0.4972083244437821,0.34716534236114527,-0.19903257644662686,1.2589899913781721,-0.48018809742512436,0.7770072352180076,0.49541260772458284,0.5172473758437641,-0.46375087011295435,0.6915516704700873,-0.6375870595727291,0.15715572941852315,-0.31735989764558403,0.07949436013790397,0.16064779772051543,0.3605374856822003,0.2889647755837558
-0.048222746115575914,0.4881232500876311,0.01579160729168185,-0.21004436069828572,1.0598473645229571,0.2548527690475127,0.7046029312693348,0.21800129888368325,-0.9953950571110441,-0.5513085672780188,-1.1949216492221573,-0.21167091146751976,0.3494737418538731,-0.16753191511560864,-0.13237731164825434,0.8590748626154422,1.2073112699830597,1.3947096007176394,-0.7425099276925862,-0.448430259509045,1.2458997771058036,-0.1889272774731423,1.2799615436230856,-0.5587195147145636,-0.563696831848532,-0.4322813492081129,-0.9802839807905317,0.1917321456379595,0.3956707721060762,0.46655636958386437,-0.7583231465426924,0.21046566109239845,-0.1981315296923118,0.8130455525507743,-0.7874852835942198,0.28225777886888664,0.31118609895589644,0.2904504556250312,-0.4660440882457517,0.9166628203076618,-0.22311791268452108,0.1718041740361239,-1.2045378391214792,0.3138497779400792,0.3331095404928505,-5.2347008613878904e-08,0.38792900244437134
-0.010996519688171547,0.4191744801627035,-0.24416364079424235,-0.1962831360398749,1.6688963787464928,0.24800481009476444,0.34398411760166253,0.15790688957454627,-0.6611508323251392,-0.3081304109458321,-0.7958718068902919,-0.723783602979607,0.13886250010137682,0.4140627791996578,-0.1785141586030704,0.403685201101445,0.7521804523169434,0.6155198194396191,-0.4447648908794365,-0.34301851108745435,1.3361853774715964,-0.15255072838394151,0.8672072717394762,-1.1916039855705118,-0.862511159858082,-0.3390254175916259,-0.6655279520953808,-0.07003001030784925,0.7143561821411786,0.29559646047952615,-0.18752359185677883,0.49372819170575166,0.034442907750636076,0.22937872916543076,-0.1927352806637166,0.515945648041028,0.24859432109030766,0.4201929210657713,-0.2996557310440258,0.49780419970459383,-0.8662118675957523,0.6233184652522322,-0.2338459703119273,0.23533209088565088,-0.22877109269481577,0.35474059968075794,0.19950492387084162
