threshold_arp,threshold_bup,n_g1,r_g1,n_g2,r_g2,n_g3,r_g3,n_g4,r_g4,,
0.22,0.52,10,0.6,0,,236,0.338983051,141,0.184397163,,
0.22,0.56,5,0.6,0,,241,0.34439834,141,0.184397163,,
0.22,0.57,5,0.6,0,,241,0.34439834,141,0.184397163,,
0.22,0.58,5,0.6,0,,241,0.34439834,141,0.184397163,,
0.22,0.59,5,0.6,0,,241,0.34439834,141,0.184397163,,
0.22,0.6,5,0.6,0,,241,0.34439834,141,0.184397163,,
0.22,0.5,16,0.5625,0,,230,0.334782609,141,0.184397163,,
0.22,0.53,9,0.555555556,0,,237,0.341772152,141,0.184397163,,
0.22,0.51,11,0.545454545,0,,235,0.340425532,141,0.184397163,,
0.22,0.54,8,0.5,0,,238,0.344537815,141,0.184397163,,
0.22,0.55,8,0.5,0,,238,0.344537815,141,0.184397163,,
0.22,0.71,0,,0,,246,0.349593496,141,0.184397163,,
0.22,0.72,0,,0,,246,0.349593496,141,0.184397163,,
0.22,0.73,0,,0,,246,0.349593496,141,0.184397163,,
0.22,0.74,0,,0,,246,0.349593496,141,0.184397163,,
0.22,0.75,0,,0,,246,0.349593496,141,0.184397163,,
0.22,0.76,0,,0,,246,0.349593496,141,0.184397163,,
0.22,0.77,0,,0,,246,0.349593496,141,0.184397163,,
0.22,0.78,0,,0,,246,0.349593496,141,0.184397163,,
0.22,0.79,0,,0,,246,0.349593496,141,0.184397163,,
0.22,0.8,0,,0,,246,0.349593496,141,0.184397163,,
0.22,0.81,0,,0,,246,0.349593496,141,0.184397163,,
0.22,0.82,0,,0,,246,0.349593496,141,0.184397163,,
0.22,0.83,0,,0,,246,0.349593496,141,0.184397163,,
0.22,0.84,0,,0,,246,0.349593496,141,0.184397163,,
0.22,0.85,0,,0,,246,0.349593496,141,0.184397163,,
0.22,0.86,0,,0,,246,0.349593496,141,0.184397163,,
0.22,0.87,0,,0,,246,0.349593496,141,0.184397163,,
0.22,0.88,0,,0,,246,0.349593496,141,0.184397163,,
0.22,0.89,0,,0,,246,0.349593496,141,0.184397163,,
0.22,0.9,0,,0,,246,0.349593496,141,0.184397163,,
0.22,0.91,0,,0,,246,0.349593496,141,0.184397163,,
0.22,0.92,0,,0,,246,0.349593496,141,0.184397163,,
0.22,0.93,0,,0,,246,0.349593496,141,0.184397163,,
0.22,0.94,0,,0,,246,0.349593496,141,0.184397163,,
0.22,0.95,0,,0,,246,0.349593496,141,0.184397163,,
0.22,0.96,0,,0,,246,0.349593496,141,0.184397163,,
0.22,0.97,0,,0,,246,0.349593496,141,0.184397163,,
0.22,0.98,0,,0,,246,0.349593496,141,0.184397163,,
0.22,0.99,0,,0,,246,0.349593496,141,0.184397163,,
0.38,0.23,76,0.473684211,77,0.337662338,23,0.47826087,211,0.184834123,,
0.23,0.45,22,0.590909091,1,0,218,0.330275229,146,0.184931507,,
0.23,0.46,22,0.590909091,1,0,218,0.330275229,146,0.184931507,,
0.23,0.42,33,0.575757576,1,0,207,0.31884058,146,0.184931507,,
0.23,0.43,30,0.566666667,1,0,210,0.323809524,146,0.184931507,,
0.23,0.47,20,0.55,1,0,220,0.336363636,146,0.184931507,,
0.23,0.48,20,0.55,1,0,220,0.336363636,146,0.184931507,,
0.23,0.44,26,0.538461538,1,0,214,0.331775701,146,0.184931507,,
0.23,0.49,17,0.529411765,1,0,223,0.340807175,146,0.184931507,,
0.39,0.18,78,0.5,129,0.279069767,18,0.388888889,162,0.185185185,,
0.35,0.12,101,0.485148515,167,0.209580838,22,0.454545455,97,0.18556701,,
0.38,0.19,80,0.4875,121,0.280991736,19,0.421052632,167,0.185628743,,
0.33,0.45,20,0.55,3,0.666666667,127,0.433070866,237,0.185654008,,
0.33,0.46,20,0.55,3,0.666666667,127,0.433070866,237,0.185654008,,
0.33,0.42,31,0.548387097,3,0.666666667,116,0.422413793,237,0.185654008,,
0.33,0.43,28,0.535714286,3,0.666666667,119,0.428571429,237,0.185654008,,
0.33,0.44,24,0.5,3,0.666666667,123,0.43902439,237,0.185654008,,
0.22,0.45,22,0.590909091,1,0,224,0.325892857,140,0.185714286,,
0.22,0.46,22,0.590909091,1,0,224,0.325892857,140,0.185714286,,
0.22,0.42,33,0.575757576,1,0,213,0.314553991,140,0.185714286,,
0.22,0.43,30,0.566666667,1,0,216,0.319444444,140,0.185714286,,
0.22,0.41,39,0.564102564,1,0,207,0.309178744,140,0.185714286,,
0.22,0.47,20,0.55,1,0,226,0.331858407,140,0.185714286,,
0.22,0.48,20,0.55,1,0,226,0.331858407,140,0.185714286,,
0.22,0.44,26,0.538461538,1,0,220,0.327272727,140,0.185714286,,
0.22,0.49,17,0.529411765,1,0,229,0.336244541,140,0.185714286,,
0.32,0.41,36,0.527777778,4,0.75,121,0.396694215,226,0.185840708,,
0.29,0.65,3,1,0,,185,0.389189189,199,0.185929648,,
0.29,0.66,3,1,0,,185,0.389189189,199,0.185929648,,
0.29,0.67,3,1,0,,185,0.389189189,199,0.185929648,,
0.29,0.68,1,1,0,,187,0.395721925,199,0.185929648,,
0.29,0.69,1,1,0,,187,0.395721925,199,0.185929648,,
0.29,0.7,1,1,0,,187,0.395721925,199,0.185929648,,
0.29,0.61,4,0.75,0,,184,0.391304348,199,0.185929648,,
0.29,0.62,4,0.75,0,,184,0.391304348,199,0.185929648,,
0.29,0.63,4,0.75,0,,184,0.391304348,199,0.185929648,,
0.29,0.64,4,0.75,0,,184,0.391304348,199,0.185929648,,
0.29,0.52,10,0.6,0,,178,0.387640449,199,0.185929648,,
0.29,0.56,5,0.6,0,,183,0.393442623,199,0.185929648,,
0.29,0.57,5,0.6,0,,183,0.393442623,199,0.185929648,,
0.29,0.58,5,0.6,0,,183,0.393442623,199,0.185929648,,
0.29,0.59,5,0.6,0,,183,0.393442623,199,0.185929648,,
0.29,0.6,5,0.6,0,,183,0.393442623,199,0.185929648,,
0.29,0.5,16,0.5625,0,,172,0.38372093,199,0.185929648,,
0.29,0.53,9,0.555555556,0,,179,0.391061453,199,0.185929648,,
0.29,0.51,11,0.545454545,0,,177,0.389830508,199,0.185929648,,
0.29,0.54,8,0.5,0,,180,0.394444444,199,0.185929648,,
0.29,0.55,8,0.5,0,,180,0.394444444,199,0.185929648,,
0.29,0.71,0,,0,,188,0.39893617,199,0.185929648,,
0.29,0.72,0,,0,,188,0.39893617,199,0.185929648,,
0.29,0.73,0,,0,,188,0.39893617,199,0.185929648,,
0.29,0.74,0,,0,,188,0.39893617,199,0.185929648,,
0.29,0.75,0,,0,,188,0.39893617,199,0.185929648,,
0.29,0.76,0,,0,,188,0.39893617,199,0.185929648,,
0.29,0.77,0,,0,,188,0.39893617,199,0.185929648,,
0.29,0.78,0,,0,,188,0.39893617,199,0.185929648,,
0.29,0.79,0,,0,,188,0.39893617,199,0.185929648,,
0.29,0.8,0,,0,,188,0.39893617,199,0.185929648,,
0.29,0.81,0,,0,,188,0.39893617,199,0.185929648,,
0.29,0.82,0,,0,,188,0.39893617,199,0.185929648,,
0.29,0.83,0,,0,,188,0.39893617,199,0.185929648,,
0.29,0.84,0,,0,,188,0.39893617,199,0.185929648,,
0.29,0.85,0,,0,,188,0.39893617,199,0.185929648,,
0.29,0.86,0,,0,,188,0.39893617,199,0.185929648,,
0.29,0.87,0,,0,,188,0.39893617,199,0.185929648,,
0.29,0.88,0,,0,,188,0.39893617,199,0.185929648,,
0.29,0.89,0,,0,,188,0.39893617,199,0.185929648,,
0.29,0.9,0,,0,,188,0.39893617,199,0.185929648,,
0.29,0.91,0,,0,,188,0.39893617,199,0.185929648,,
0.29,0.92,0,,0,,188,0.39893617,199,0.185929648,,
0.29,0.93,0,,0,,188,0.39893617,199,0.185929648,,
0.29,0.94,0,,0,,188,0.39893617,199,0.185929648,,
0.29,0.95,0,,0,,188,0.39893617,199,0.185929648,,
0.29,0.96,0,,0,,188,0.39893617,199,0.185929648,,
0.29,0.97,0,,0,,188,0.39893617,199,0.185929648,,
0.29,0.98,0,,0,,188,0.39893617,199,0.185929648,,
0.29,0.99,0,,0,,188,0.39893617,199,0.185929648,,
0.34,0.39,43,0.558139535,7,0.714285714,90,0.411111111,247,0.186234818,,
0.34,0.4,37,0.540540541,7,0.714285714,96,0.427083333,247,0.186234818,,
0.29,0.47,20,0.55,1,0,168,0.380952381,198,0.186868687,,
0.29,0.48,20,0.55,1,0,168,0.380952381,198,0.186868687,,
0.29,0.49,17,0.529411765,1,0,171,0.385964912,198,0.186868687,,
0.38,0.22,76,0.473684211,90,0.311111111,23,0.47826087,198,0.186868687,,
0.37,0.36,47,0.553191489,15,0.6,63,0.444444444,262,0.187022901,,
0.3,0.47,19,0.526315789,2,0.5,158,0.392405063,208,0.1875,,
0.3,0.48,19,0.526315789,2,0.5,158,0.392405063,208,0.1875,,
0.38,0.15,80,0.4875,160,0.25625,19,0.421052632,128,0.1875,,
0.34,0.12,110,0.463636364,158,0.208860759,23,0.434782609,96,0.1875,,
0.37,0.35,51,0.509803922,16,0.5625,59,0.474576271,261,0.187739464,,
0.38,0.17,80,0.4875,139,0.26618705,19,0.421052632,149,0.187919463,,
0.31,0.47,19,0.526315789,2,0.5,148,0.405405405,218,0.188073394,,
0.31,0.48,19,0.526315789,2,0.5,148,0.405405405,218,0.188073394,,
0.36,0.11,95,0.484210526,186,0.215053763,21,0.476190476,85,0.188235294,,
0.36,0.38,42,0.571428571,11,0.636363636,74,0.432432432,260,0.188461538,,
0.39,0.21,75,0.493333333,100,0.3,21,0.428571429,191,0.188481675,,
0.39,0.23,74,0.486486486,79,0.329113924,22,0.454545455,212,0.188679245,,
0.33,0.47,19,0.526315789,2,0.5,128,0.4375,238,0.18907563,,
0.33,0.48,19,0.526315789,2,0.5,128,0.4375,238,0.18907563,,
0.36,0.37,44,0.545454545,12,0.583333333,72,0.444444444,259,0.189189189,,
0.35,0.41,35,0.514285714,5,0.8,88,0.465909091,259,0.189189189,,
0.32,0.45,20,0.55,3,0.666666667,137,0.408759124,227,0.189427313,,
0.32,0.46,20,0.55,3,0.666666667,137,0.408759124,227,0.189427313,,
0.32,0.42,31,0.548387097,3,0.666666667,126,0.396825397,227,0.189427313,,
0.32,0.43,28,0.535714286,3,0.666666667,129,0.403100775,227,0.189427313,,
0.32,0.44,24,0.5,3,0.666666667,133,0.413533835,227,0.189427313,,
0.38,0.24,75,0.466666667,67,0.343283582,24,0.5,221,0.190045249,,
0.3,0.65,3,1,0,,174,0.396551724,210,0.19047619,,
0.3,0.66,3,1,0,,174,0.396551724,210,0.19047619,,
0.3,0.67,3,1,0,,174,0.396551724,210,0.19047619,,
0.3,0.68,1,1,0,,176,0.403409091,210,0.19047619,,
0.3,0.69,1,1,0,,176,0.403409091,210,0.19047619,,
0.3,0.7,1,1,0,,176,0.403409091,210,0.19047619,,
0.3,0.61,4,0.75,0,,173,0.398843931,210,0.19047619,,
0.3,0.62,4,0.75,0,,173,0.398843931,210,0.19047619,,
0.3,0.63,4,0.75,0,,173,0.398843931,210,0.19047619,,
0.3,0.64,4,0.75,0,,173,0.398843931,210,0.19047619,,
0.3,0.52,10,0.6,0,,167,0.395209581,210,0.19047619,,
0.3,0.56,5,0.6,0,,172,0.401162791,210,0.19047619,,
0.3,0.57,5,0.6,0,,172,0.401162791,210,0.19047619,,
0.3,0.58,5,0.6,0,,172,0.401162791,210,0.19047619,,
0.3,0.59,5,0.6,0,,172,0.401162791,210,0.19047619,,
0.3,0.6,5,0.6,0,,172,0.401162791,210,0.19047619,,
0.3,0.5,16,0.5625,0,,161,0.391304348,210,0.19047619,,
0.3,0.53,9,0.555555556,0,,168,0.398809524,210,0.19047619,,
0.3,0.51,11,0.545454545,0,,166,0.397590361,210,0.19047619,,
0.3,0.54,8,0.5,0,,169,0.402366864,210,0.19047619,,
0.3,0.55,8,0.5,0,,169,0.402366864,210,0.19047619,,
0.39,0.19,78,0.5,123,0.276422764,18,0.388888889,168,0.19047619,,
0.35,0.11,101,0.485148515,180,0.205555556,22,0.454545455,84,0.19047619,,
0.37,0.1,91,0.483516484,193,0.21761658,19,0.526315789,84,0.19047619,,
0.3,0.71,0,,0,,177,0.406779661,210,0.19047619,,
0.3,0.72,0,,0,,177,0.406779661,210,0.19047619,,
0.3,0.73,0,,0,,177,0.406779661,210,0.19047619,,
0.3,0.74,0,,0,,177,0.406779661,210,0.19047619,,
0.3,0.75,0,,0,,177,0.406779661,210,0.19047619,,
0.3,0.76,0,,0,,177,0.406779661,210,0.19047619,,
0.3,0.77,0,,0,,177,0.406779661,210,0.19047619,,
0.3,0.78,0,,0,,177,0.406779661,210,0.19047619,,
0.3,0.79,0,,0,,177,0.406779661,210,0.19047619,,
0.3,0.8,0,,0,,177,0.406779661,210,0.19047619,,
0.3,0.81,0,,0,,177,0.406779661,210,0.19047619,,
0.3,0.82,0,,0,,177,0.406779661,210,0.19047619,,
0.3,0.83,0,,0,,177,0.406779661,210,0.19047619,,
0.3,0.84,0,,0,,177,0.406779661,210,0.19047619,,
0.3,0.85,0,,0,,177,0.406779661,210,0.19047619,,
0.3,0.86,0,,0,,177,0.406779661,210,0.19047619,,
0.3,0.87,0,,0,,177,0.406779661,210,0.19047619,,
0.3,0.88,0,,0,,177,0.406779661,210,0.19047619,,
0.3,0.89,0,,0,,177,0.406779661,210,0.19047619,,
0.3,0.9,0,,0,,177,0.406779661,210,0.19047619,,
0.3,0.91,0,,0,,177,0.406779661,210,0.19047619,,
0.3,0.92,0,,0,,177,0.406779661,210,0.19047619,,
0.3,0.93,0,,0,,177,0.406779661,210,0.19047619,,
0.3,0.94,0,,0,,177,0.406779661,210,0.19047619,,
0.3,0.95,0,,0,,177,0.406779661,210,0.19047619,,
0.3,0.96,0,,0,,177,0.406779661,210,0.19047619,,
0.3,0.97,0,,0,,177,0.406779661,210,0.19047619,,
0.3,0.98,0,,0,,177,0.406779661,210,0.19047619,,
0.3,0.99,0,,0,,177,0.406779661,210,0.19047619,,
0.47,0.18,41,0.585365854,166,0.307228916,7,0.571428571,173,0.190751445,,
0.46,0.18,44,0.545454545,163,0.312883436,7,0.571428571,173,0.190751445,,
0.36,0.39,41,0.56097561,9,0.666666667,75,0.44,262,0.190839695,,
0.36,0.4,35,0.542857143,9,0.666666667,81,0.456790123,262,0.190839695,,
0.31,0.65,3,1,0,,164,0.408536585,220,0.190909091,,
0.31,0.66,3,1,0,,164,0.408536585,220,0.190909091,,
0.31,0.67,3,1,0,,164,0.408536585,220,0.190909091,,
0.31,0.68,1,1,0,,166,0.415662651,220,0.190909091,,
0.31,0.69,1,1,0,,166,0.415662651,220,0.190909091,,
0.31,0.7,1,1,0,,166,0.415662651,220,0.190909091,,
0.31,0.61,4,0.75,0,,163,0.411042945,220,0.190909091,,
0.31,0.62,4,0.75,0,,163,0.411042945,220,0.190909091,,
0.31,0.63,4,0.75,0,,163,0.411042945,220,0.190909091,,
0.31,0.64,4,0.75,0,,163,0.411042945,220,0.190909091,,
0.31,0.52,10,0.6,0,,157,0.407643312,220,0.190909091,,
0.31,0.56,5,0.6,0,,162,0.413580247,220,0.190909091,,
0.31,0.57,5,0.6,0,,162,0.413580247,220,0.190909091,,
0.31,0.58,5,0.6,0,,162,0.413580247,220,0.190909091,,
0.31,0.59,5,0.6,0,,162,0.413580247,220,0.190909091,,
0.31,0.6,5,0.6,0,,162,0.413580247,220,0.190909091,,
0.31,0.5,16,0.5625,0,,151,0.40397351,220,0.190909091,,
0.31,0.53,9,0.555555556,0,,158,0.411392405,220,0.190909091,,
0.31,0.51,11,0.545454545,0,,156,0.41025641,220,0.190909091,,
0.31,0.54,8,0.5,0,,159,0.41509434,220,0.190909091,,
0.31,0.55,8,0.5,0,,159,0.41509434,220,0.190909091,,
0.31,0.71,0,,0,,167,0.419161677,220,0.190909091,,
0.31,0.72,0,,0,,167,0.419161677,220,0.190909091,,
0.31,0.73,0,,0,,167,0.419161677,220,0.190909091,,
0.31,0.74,0,,0,,167,0.419161677,220,0.190909091,,
0.31,0.75,0,,0,,167,0.419161677,220,0.190909091,,
0.31,0.76,0,,0,,167,0.419161677,220,0.190909091,,
0.31,0.77,0,,0,,167,0.419161677,220,0.190909091,,
0.31,0.78,0,,0,,167,0.419161677,220,0.190909091,,
0.31,0.79,0,,0,,167,0.419161677,220,0.190909091,,
0.31,0.8,0,,0,,167,0.419161677,220,0.190909091,,
0.31,0.81,0,,0,,167,0.419161677,220,0.190909091,,
0.31,0.82,0,,0,,167,0.419161677,220,0.190909091,,
0.31,0.83,0,,0,,167,0.419161677,220,0.190909091,,
0.31,0.84,0,,0,,167,0.419161677,220,0.190909091,,
0.31,0.85,0,,0,,167,0.419161677,220,0.190909091,,
0.31,0.86,0,,0,,167,0.419161677,220,0.190909091,,
0.31,0.87,0,,0,,167,0.419161677,220,0.190909091,,
0.31,0.88,0,,0,,167,0.419161677,220,0.190909091,,
0.31,0.89,0,,0,,167,0.419161677,220,0.190909091,,
0.31,0.9,0,,0,,167,0.419161677,220,0.190909091,,
0.31,0.91,0,,0,,167,0.419161677,220,0.190909091,,
0.31,0.92,0,,0,,167,0.419161677,220,0.190909091,,
0.31,0.93,0,,0,,167,0.419161677,220,0.190909091,,
0.31,0.94,0,,0,,167,0.419161677,220,0.190909091,,
0.31,0.95,0,,0,,167,0.419161677,220,0.190909091,,
0.31,0.96,0,,0,,167,0.419161677,220,0.190909091,,
0.31,0.97,0,,0,,167,0.419161677,220,0.190909091,,
0.31,0.98,0,,0,,167,0.419161677,220,0.190909091,,
0.31,0.99,0,,0,,167,0.419161677,220,0.190909091,,
0.39,0.22,74,0.486486486,92,0.304347826,22,0.454545455,199,0.190954774,,
0.3,0.49,17,0.529411765,1,0,160,0.39375,209,0.19138756,,
0.33,0.65,3,1,0,,144,0.4375,240,0.191666667,,
0.33,0.66,3,1,0,,144,0.4375,240,0.191666667,,
0.33,0.67,3,1,0,,144,0.4375,240,0.191666667,,
0.33,0.68,1,1,0,,146,0.445205479,240,0.191666667,,
0.33,0.69,1,1,0,,146,0.445205479,240,0.191666667,,
0.33,0.7,1,1,0,,146,0.445205479,240,0.191666667,,
0.33,0.61,4,0.75,0,,143,0.440559441,240,0.191666667,,
0.33,0.62,4,0.75,0,,143,0.440559441,240,0.191666667,,
0.33,0.63,4,0.75,0,,143,0.440559441,240,0.191666667,,
0.33,0.64,4,0.75,0,,143,0.440559441,240,0.191666667,,
0.33,0.52,10,0.6,0,,137,0.437956204,240,0.191666667,,
0.33,0.56,5,0.6,0,,142,0.443661972,240,0.191666667,,
0.33,0.57,5,0.6,0,,142,0.443661972,240,0.191666667,,
0.33,0.58,5,0.6,0,,142,0.443661972,240,0.191666667,,
0.33,0.59,5,0.6,0,,142,0.443661972,240,0.191666667,,
0.33,0.6,5,0.6,0,,142,0.443661972,240,0.191666667,,
0.33,0.5,16,0.5625,0,,131,0.435114504,240,0.191666667,,
0.33,0.53,9,0.555555556,0,,138,0.442028986,240,0.191666667,,
0.33,0.51,11,0.545454545,0,,136,0.441176471,240,0.191666667,,
0.33,0.54,8,0.5,0,,139,0.446043165,240,0.191666667,,
0.33,0.55,8,0.5,0,,139,0.446043165,240,0.191666667,,
0.33,0.71,0,,0,,147,0.448979592,240,0.191666667,,
0.33,0.72,0,,0,,147,0.448979592,240,0.191666667,,
0.33,0.73,0,,0,,147,0.448979592,240,0.191666667,,
0.33,0.74,0,,0,,147,0.448979592,240,0.191666667,,
0.33,0.75,0,,0,,147,0.448979592,240,0.191666667,,
0.33,0.76,0,,0,,147,0.448979592,240,0.191666667,,
0.33,0.77,0,,0,,147,0.448979592,240,0.191666667,,
0.33,0.78,0,,0,,147,0.448979592,240,0.191666667,,
0.33,0.79,0,,0,,147,0.448979592,240,0.191666667,,
0.33,0.8,0,,0,,147,0.448979592,240,0.191666667,,
0.33,0.81,0,,0,,147,0.448979592,240,0.191666667,,
0.33,0.82,0,,0,,147,0.448979592,240,0.191666667,,
0.33,0.83,0,,0,,147,0.448979592,240,0.191666667,,
0.33,0.84,0,,0,,147,0.448979592,240,0.191666667,,
0.33,0.85,0,,0,,147,0.448979592,240,0.191666667,,
0.33,0.86,0,,0,,147,0.448979592,240,0.191666667,,
0.33,0.87,0,,0,,147,0.448979592,240,0.191666667,,
0.33,0.88,0,,0,,147,0.448979592,240,0.191666667,,
0.33,0.89,0,,0,,147,0.448979592,240,0.191666667,,
0.33,0.9,0,,0,,147,0.448979592,240,0.191666667,,
0.33,0.91,0,,0,,147,0.448979592,240,0.191666667,,
0.33,0.92,0,,0,,147,0.448979592,240,0.191666667,,
0.33,0.93,0,,0,,147,0.448979592,240,0.191666667,,
0.33,0.94,0,,0,,147,0.448979592,240,0.191666667,,
0.33,0.95,0,,0,,147,0.448979592,240,0.191666667,,
0.33,0.96,0,,0,,147,0.448979592,240,0.191666667,,
0.33,0.97,0,,0,,147,0.448979592,240,0.191666667,,
0.33,0.98,0,,0,,147,0.448979592,240,0.191666667,,
0.33,0.99,0,,0,,147,0.448979592,240,0.191666667,,
0.37,0.38,42,0.571428571,11,0.636363636,68,0.441176471,266,0.191729323,,
0.31,0.49,17,0.529411765,1,0,150,0.406666667,219,0.191780822,,
0.45,0.18,53,0.528301887,154,0.305194805,8,0.5,172,0.191860465,,
0.34,0.41,36,0.527777778,4,0.75,97,0.432989691,250,0.192,,
0.35,0.42,30,0.533333333,4,0.75,93,0.462365591,260,0.192307692,,
0.35,0.45,19,0.526315789,4,0.75,104,0.471153846,260,0.192307692,,
0.35,0.46,19,0.526315789,4,0.75,104,0.471153846,260,0.192307692,,
0.35,0.43,27,0.518518519,4,0.75,96,0.46875,260,0.192307692,,
0.38,0.2,77,0.480519481,106,0.283018868,22,0.454545455,182,0.192307692,,
0.35,0.44,23,0.47826087,4,0.75,100,0.48,260,0.192307692,,
0.37,0.37,44,0.545454545,12,0.583333333,66,0.454545455,265,0.19245283,,
0.33,0.49,17,0.529411765,1,0,130,0.438461538,239,0.192468619,,
0.41,0.18,69,0.52173913,138,0.282608696,14,0.357142857,166,0.192771084,,
0.42,0.18,66,0.5,141,0.29787234,14,0.357142857,166,0.192771084,,
0.34,0.11,110,0.463636364,171,0.204678363,23,0.434782609,83,0.192771084,,
0.32,0.47,19,0.526315789,2,0.5,138,0.413043478,228,0.192982456,,
0.32,0.48,19,0.526315789,2,0.5,138,0.413043478,228,0.192982456,,
0.49,0.18,34,0.588235294,173,0.317919075,4,0.75,176,0.193181818,,
0.39,0.17,78,0.5,141,0.262411348,18,0.388888889,150,0.193333333,,
0.38,0.28,66,0.5,40,0.425,33,0.424242424,248,0.193548387,,
0.41,0.23,66,0.5,87,0.333333333,17,0.470588235,217,0.193548387,,
0.42,0.23,63,0.476190476,90,0.355555556,17,0.470588235,217,0.193548387,,
0.39,0.24,73,0.479452055,69,0.333333333,23,0.47826087,222,0.193693694,,
0.39,0.15,78,0.5,162,0.25308642,18,0.388888889,129,0.19379845,,
0.38,0.25,75,0.466666667,61,0.344262295,24,0.5,227,0.193832599,,
0.41,0.21,67,0.507462687,108,0.305555556,16,0.4375,196,0.193877551,,
0.42,0.21,64,0.484375,111,0.324324324,16,0.4375,196,0.193877551,,
0.37,0.39,41,0.56097561,9,0.666666667,69,0.449275362,268,0.194029851,,
0.37,0.4,35,0.542857143,9,0.666666667,75,0.466666667,268,0.194029851,,
0.44,0.18,57,0.526315789,150,0.3,10,0.4,170,0.194117647,,
0.38,0.29,64,0.5,36,0.444444444,35,0.428571429,252,0.194444444,,
0.38,0.3,61,0.491803279,31,0.483870968,38,0.447368421,257,0.194552529,,
0.44,0.23,54,0.5,99,0.353535354,13,0.538461538,221,0.194570136,,
0.44,0.21,55,0.509090909,120,0.325,12,0.5,200,0.195,,
0.4,0.18,73,0.493150685,134,0.291044776,16,0.3125,164,0.195121951,,
0.38,0.14,82,0.487804878,165,0.248484848,17,0.411764706,123,0.195121951,,
0.36,0.1,95,0.484210526,189,0.211640212,21,0.476190476,82,0.195121951,,
0.34,0.45,20,0.55,3,0.666666667,113,0.442477876,251,0.195219124,,
0.34,0.46,20,0.55,3,0.666666667,113,0.442477876,251,0.195219124,,
0.34,0.42,31,0.548387097,3,0.666666667,102,0.431372549,251,0.195219124,,
0.34,0.43,28,0.535714286,3,0.666666667,105,0.438095238,251,0.195219124,,
0.34,0.44,24,0.5,3,0.666666667,109,0.449541284,251,0.195219124,,
0.39,0.28,66,0.5,40,0.425,30,0.433333333,251,0.195219124,,
0.43,0.18,62,0.516129032,145,0.296551724,11,0.363636364,169,0.195266272,,
0.4,0.23,70,0.471428571,83,0.34939759,19,0.421052632,215,0.195348837,,
0.48,0.18,37,0.594594595,170,0.311764706,6,0.5,174,0.195402299,,
0.43,0.23,59,0.491525424,94,0.35106383,14,0.5,220,0.195454545,,
0.47,0.19,41,0.585365854,160,0.30625,7,0.571428571,179,0.195530726,,
0.46,0.19,44,0.545454545,157,0.312101911,7,0.571428571,179,0.195530726,,
0.32,0.65,3,1,0,,154,0.415584416,230,0.195652174,,
0.32,0.66,3,1,0,,154,0.415584416,230,0.195652174,,
0.32,0.67,3,1,0,,154,0.415584416,230,0.195652174,,
0.32,0.68,1,1,0,,156,0.423076923,230,0.195652174,,
0.32,0.69,1,1,0,,156,0.423076923,230,0.195652174,,
0.32,0.7,1,1,0,,156,0.423076923,230,0.195652174,,
0.32,0.61,4,0.75,0,,153,0.418300654,230,0.195652174,,
0.32,0.62,4,0.75,0,,153,0.418300654,230,0.195652174,,
0.32,0.63,4,0.75,0,,153,0.418300654,230,0.195652174,,
0.32,0.64,4,0.75,0,,153,0.418300654,230,0.195652174,,
0.32,0.52,10,0.6,0,,147,0.414965986,230,0.195652174,,
0.32,0.56,5,0.6,0,,152,0.421052632,230,0.195652174,,
0.32,0.57,5,0.6,0,,152,0.421052632,230,0.195652174,,
0.32,0.58,5,0.6,0,,152,0.421052632,230,0.195652174,,
0.32,0.59,5,0.6,0,,152,0.421052632,230,0.195652174,,
0.32,0.6,5,0.6,0,,152,0.421052632,230,0.195652174,,
0.32,0.5,16,0.5625,0,,141,0.411347518,230,0.195652174,,
0.32,0.53,9,0.555555556,0,,148,0.418918919,230,0.195652174,,
0.32,0.51,11,0.545454545,0,,146,0.417808219,230,0.195652174,,
0.32,0.54,8,0.5,0,,149,0.422818792,230,0.195652174,,
0.32,0.55,8,0.5,0,,149,0.422818792,230,0.195652174,,
0.32,0.71,0,,0,,157,0.426751592,230,0.195652174,,
0.32,0.72,0,,0,,157,0.426751592,230,0.195652174,,
0.32,0.73,0,,0,,157,0.426751592,230,0.195652174,,
0.32,0.74,0,,0,,157,0.426751592,230,0.195652174,,
0.32,0.75,0,,0,,157,0.426751592,230,0.195652174,,
0.32,0.76,0,,0,,157,0.426751592,230,0.195652174,,
0.32,0.77,0,,0,,157,0.426751592,230,0.195652174,,
0.32,0.78,0,,0,,157,0.426751592,230,0.195652174,,
0.32,0.79,0,,0,,157,0.426751592,230,0.195652174,,
0.32,0.8,0,,0,,157,0.426751592,230,0.195652174,,
0.32,0.81,0,,0,,157,0.426751592,230,0.195652174,,
0.32,0.82,0,,0,,157,0.426751592,230,0.195652174,,
0.32,0.83,0,,0,,157,0.426751592,230,0.195652174,,
0.32,0.84,0,,0,,157,0.426751592,230,0.195652174,,
0.32,0.85,0,,0,,157,0.426751592,230,0.195652174,,
0.32,0.86,0,,0,,157,0.426751592,230,0.195652174,,
0.32,0.87,0,,0,,157,0.426751592,230,0.195652174,,
0.32,0.88,0,,0,,157,0.426751592,230,0.195652174,,
0.32,0.89,0,,0,,157,0.426751592,230,0.195652174,,
0.32,0.9,0,,0,,157,0.426751592,230,0.195652174,,
0.32,0.91,0,,0,,157,0.426751592,230,0.195652174,,
0.32,0.92,0,,0,,157,0.426751592,230,0.195652174,,
